@_fa,citedby-count,dc:creator,dc:identifier,dc:title,eid,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,84,Alexander-Bloch A.,SCOPUS_ID:84855784202,The discovery of population differences in network community structure: New methods and applications to brain functional networks in schizophrenia,2-s2.0-84855784202,0,False,S1053811911013164,Journal,2012-02-15,15 February 2012,10.1016/j.neuroimage.2011.11.035,10959572,10538119,4,3889-3900,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84855784202,59,22119652,17495,ar,Article
true,84,Samie M.,SCOPUS_ID:84884154195,A TRP channel in the lysosome regulates large particle phagocytosis via focal exocytosis,2-s2.0-84884154195,1,True,S1534580713004723,Journal,2013-09-16,16 September 2013,10.1016/j.devcel.2013.08.003,18781551,15345807,5,511-524,Developmental Cell,https://api.elsevier.com/content/abstract/scopus_id/84884154195,26,23993788,18525,ar,Article
true,84,Lehmann M.,SCOPUS_ID:84873691783,Glucocorticoids orchestrate divergent effects on mood through adult neurogenesis,2-s2.0-84873691783,0,False,,Journal,2013-02-13,13 February 2013,10.1523/JNEUROSCI.3878-12.2013,15292401,02706474,7,2961-2972,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84873691783,33,23407954,16764,ar,Article
true,83,Laje G.,SCOPUS_ID:84868208976,Brain-derived neurotrophic factor Val66Met polymorphism and antidepressant efficacy of ketamine in depressed patients,2-s2.0-84868208976,0,False,S0006322312005367,Journal,2012-12-01,1 December 2012,10.1016/j.biopsych.2012.05.031,18732402,00063223,11,,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84868208976,72,22771240,14308,le,Letter
true,83,Luckenbaugh D.,SCOPUS_ID:84895744144,Do the dissociative side effects of ketamine mediate its antidepressant effects?,2-s2.0-84895744144,0,False,S016503271400055X,Journal,2014-04-20,20 April 2014,10.1016/j.jad.2014.02.017,15732517,01650327,,56-61,Journal of Affective Disorders,https://api.elsevier.com/content/abstract/scopus_id/84895744144,159,24679390,16245,ar,Article
true,83,Izpisua Belmonte J.,SCOPUS_ID:84928963567,"Brains, Genes, and Primates",2-s2.0-84928963567,1,True,S0896627315002172,Journal,2015-01-01,6 May 2015,10.1016/j.neuron.2015.03.021,10974199,08966273,3,617-631,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84928963567,86,25950631,17978,re,Review
true,82,Kundu P.,SCOPUS_ID:84885024283,Integrated strategy for improving functional connectivity mapping using multiecho fMRI,2-s2.0-84885024283,0,False,,Journal,2013-10-01,1 October 2013,10.1073/pnas.1301725110,10916490,00278424,40,16187-16192,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/84885024283,110,24038744,21121,ar,Article
true,80,Guyer A.,SCOPUS_ID:84855692829,Neural circuitry underlying affective response to peer feedback in adolescence,2-s2.0-84855692829,0,False,,Journal,2012-01-01,January 2012,10.1093/scan/nsr043,17495024,17495016,1,81-92,Social Cognitive and Affective Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84855692829,7,21828112,7000153204,ar,Article
true,79,Brimberg L.,SCOPUS_ID:84863988844,"Behavioral, pharmacological, and immunological abnormalities after streptococcal exposure: A novel rat model of sydenham chorea and related neuropsychiatric disorders",2-s2.0-84863988844,0,False,NPP201256,Journal,2012-08-01,August 2012,10.1038/npp.2012.56,1740634X,0893133X,9,2076-2087,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84863988844,37,22534626,18017,ar,Article
true,78,Ballard E.,SCOPUS_ID:84912075029,Improvement in suicidal ideation after ketamine infusion: Relationship to reductions in depression and anxiety,2-s2.0-84912075029,0,False,S0022395614002337,Journal,2014-11-01,1 November 2014,10.1016/j.jpsychires.2014.07.027,18791379,00223956,,161-166,Journal of Psychiatric Research,https://api.elsevier.com/content/abstract/scopus_id/84912075029,58,25169854,16812,ar,Article
true,78,Mattheisen M.,SCOPUS_ID:84924751449,Genome-wide association study in obsessive-compulsive disorder: Results from the OCGAS,2-s2.0-84924751449,0,False,,Journal,2015-01-01,12 March 2015,10.1038/mp.2014.43,14765578,13594184,3,337-344,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84924751449,20,24821223,17382,ar,Article
true,78,Cavanaugh J.,SCOPUS_ID:84872692696,Optogenetic Inactivation Modifies Monkey Visuomotor Behavior,2-s2.0-84872692696,1,True,S0896627312009361,Journal,2012-12-06,6 December 2012,10.1016/j.neuron.2012.10.016,10974199,08966273,5,901-907,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84872692696,76,23217739,17978,ar,Article
true,76,Saad Z.,SCOPUS_ID:84884679700,Correcting brain-wide correlation differences in resting-state FMRI,2-s2.0-84884679700,0,False,,,2013-08-01,1 August 2013,10.1089/brain.2013.0156,21580022,21580014,4,339-352,Brain Connectivity,https://api.elsevier.com/content/abstract/scopus_id/84884679700,3,23705677,21100299401,ar,Article
true,76,Duncan W.,SCOPUS_ID:84875922951,Concomitant BDNF and sleep slow wave changes indicate ketamine-induced plasticity in major depressive disorder,2-s2.0-84875922951,1,True,S1461145712000545,Journal,2013-03-01,March 2013,10.1017/S1461145712000545,14695111,14611457,2,301-311,International Journal of Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84875922951,16,22676966,22452,ar,Article
true,75,Marenco S.,SCOPUS_ID:84856066559,Investigation of anatomical thalamo-cortical connectivity and fMRI activation in schizophrenia,2-s2.0-84856066559,0,False,NPP2011215,Journal,2012-01-01,January 2012,10.1038/npp.2011.215,1740634X,0893133X,2,499-507,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84856066559,37,21956440,18017,ar,Article
true,74,Gonzalez-Castillo J.,SCOPUS_ID:84937242922,"Tracking ongoing cognition in individuals using brief, whole-brain functional connectivity patterns",2-s2.0-84937242922,0,False,,Journal,2015-07-14,14 July 2015,10.1073/pnas.1501242112,10916490,00278424,28,8762-8767,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/84937242922,112,26124112,21121,ar,Article
true,74,Saad Z.,SCOPUS_ID:84862982840,SUMA,2-s2.0-84862982840,0,False,S1053811911010615,Journal,2012-08-15,15 August 2012,10.1016/j.neuroimage.2011.09.016,10959572,10538119,2,768-773,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84862982840,62,21945692,17495,re,Review
true,74,Leopold D.,SCOPUS_ID:84865295403,Ongoing physiological processes in the cerebral cortex,2-s2.0-84865295403,0,False,S1053811911012237,Journal,2012-10-01,1 October 2012,10.1016/j.neuroimage.2011.10.059,10959572,10538119,4,2190-2200,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84865295403,62,22040739,17495,re,Review
true,73,Cho Y.,SCOPUS_ID:84870260560,"Nucleus accumbens, thalamus and insula connectivity during incentive anticipation in typical adults and adolescents",2-s2.0-84870260560,0,False,S1053811912010166,Journal,2013-02-01,1 February 2013,10.1016/j.neuroimage.2012.10.013,10959572,10538119,,508-521,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/84870260560,66,23069809,17495,ar,Article
true,73,Andreassen O.,SCOPUS_ID:84926348812,Genetic pleiotropy between multiple sclerosis and schizophrenia but not bipolar disorder: Differential involvement of immune-related gene loci,2-s2.0-84926348812,1,True,,Journal,2015-01-01,1 February 2015,10.1038/mp.2013.195,14765578,13594184,2,207-214,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84926348812,20,24468824,17382,ar,Article
true,72,Wigton R.,SCOPUS_ID:84920972898,Neurophysiological effects of acute oxytocin administration: Systematic review and meta-analysis of placebo-controlled imaging studies,2-s2.0-84920972898,0,False,S1180488215503016,Journal,2015-01-01,1 January 2015,10.1503/jpn.130289,14882434,11804882,1,E1-E22,Journal of Psychiatry and Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84920972898,40,25520163,16816,re,Review
true,72,Law A.,SCOPUS_ID:84864340439,Neuregulin 1-ErbB4-PI3K signaling in schizophrenia and phosphoinositide 3-kinase-p110δ inhibition as a potential therapeutic strategy,2-s2.0-84864340439,1,True,,Journal,2012-07-24,24 July 2012,10.1073/pnas.1206118109,10916490,00278424,30,12165-12170,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/84864340439,109,22689948,21121,ar,Article
true,69,Carlson P.,SCOPUS_ID:84878394614,Neural correlates of rapid antidepressant response to ketamine in treatment-resistant unipolar depression: A preliminary positron emission tomography study,2-s2.0-84878394614,0,False,S0006322313001534,Journal,2013-06-15,15 June 2013,10.1016/j.biopsych.2013.02.008,18732402,00063223,12,1213-1221,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84878394614,73,23540908,14308,ar,Article
true,69,Hou L.,SCOPUS_ID:84961211119,Genetic variants associated with response to lithium treatment in bipolar disorder: A genome-wide association study,2-s2.0-84961211119,0,False,S0140673616001434,Journal,2016-03-12,12 March 2016,10.1016/S0140-6736(16)00143-4,1474547X,01406736,10023,1085-1093,The Lancet,https://api.elsevier.com/content/abstract/scopus_id/84961211119,387,26806518,16590,ar,Article
true,69,Lally N.,SCOPUS_ID:85006269731,Anti-anhedonic effect of ketamine and its neural correlates in treatment-resistant bipolar depression,2-s2.0-85006269731,1,True,,Journal,2014-01-01,2014,10.1038/tp.2014.105,21583188,,,e469,Translational psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85006269731,4,25313512,19900191866,ar,Article
true,69,Raznahan A.,SCOPUS_ID:84884671852,Compared to what? Early brain overgrowth in autism and the perils of population norms,2-s2.0-84884671852,0,False,S000632231300303X,Journal,2013-10-15,15 October 2013,10.1016/j.biopsych.2013.03.022,18732402,00063223,8,563-575,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84884671852,74,23706681,14308,ar,Article
true,68,Cameron H.,SCOPUS_ID:84964194089,Adult neurogenesis: Beyond learning and memory∗,2-s2.0-84964194089,0,False,,Book Series,2015-01-01,1 January 2015,10.1146/annurev-psych-010814-015006,15452085,00664308,,53-81,Annual Review of Psychology,https://api.elsevier.com/content/abstract/scopus_id/84964194089,66,25251485,12010,ar,Article
true,67,Masdeu J.,SCOPUS_ID:84867091951,Serum IgG antibodies against the NR&lt;inf&gt;1&lt;/inf&gt; subunit of the NMDA Receptor not detected in schizophrenia,2-s2.0-84867091951,0,False,,Journal,2012-10-01,1 October 2012,10.1176/appi.ajp.2012.12050646,15357228,0002953X,10,1120-1121,American Journal of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84867091951,169,23032395,17664,le,Letter
true,67,Oettl L.,SCOPUS_ID:84963954497,Oxytocin Enhances Social Recognition by Modulating Cortical Control of Early Olfactory Processing,2-s2.0-84963954497,1,True,S0896627316300241,Journal,2016-05-04,4 May 2016,10.1016/j.neuron.2016.03.033,10974199,08966273,3,609-621,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84963954497,90,27112498,17978,ar,Article
true,67,Lissek S.,SCOPUS_ID:84905921226,Neural substrates of classically conditioned fear-generalization in humans: A parametric fMRI study,2-s2.0-84905921226,1,True,,Journal,2014-01-01,August 2014,10.1093/scan/nst096,17495024,17495016,8,1134-1142,Social Cognitive and Affective Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84905921226,9,23748500,7000153204,ar,Article
true,66,Jinde S.,SCOPUS_ID:84871399081,Hilar Mossy Cell Degeneration Causes Transient Dentate Granule Cell Hyperexcitability and Impaired Pattern Separation,2-s2.0-84871399081,1,True,S0896627312009579,Journal,2012-12-20,20 December 2012,10.1016/j.neuron.2012.10.036,10974199,08966273,6,1189-1200,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84871399081,76,23259953,17978,ar,Article
true,66,Brigman J.,SCOPUS_ID:84880918470,GluN2B in corticostriatal circuits governs choice learning and choice shifting,2-s2.0-84880918470,0,False,NN3457,Journal,2013-08-01,August 2013,10.1038/nn.3457,15461726,10976256,8,1101-1110,Nature Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84880918470,16,23831965,17436,ar,Article
true,66,Blair K.,SCOPUS_ID:84865227012,"Reduced dorsal anterior cingulate cortical activity during emotional regulation and top-down attentional control in generalized social phobia, generalized anxiety disorder, and comorbid generalized social phobia/generalized anxiety disorder",2-s2.0-84865227012,0,False,S0006322312003642,Journal,2012-09-15,15 September 2012,10.1016/j.biopsych.2012.04.013,18732402,00063223,6,476-482,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84865227012,72,22592057,14308,ar,Article
true,65,Moaddel R.,SCOPUS_ID:84871924074,"Sub-anesthetic concentrations of (R,S)-ketamine metabolites inhibit acetylcholine-evoked currents in α7 nicotinic acetylcholine receptors",2-s2.0-84871924074,0,False,S0014299912009545,Journal,2013-01-05,5 January 2013,10.1016/j.ejphar.2012.11.023,18790712,00142999,1-3,228-234,European Journal of Pharmacology,https://api.elsevier.com/content/abstract/scopus_id/84871924074,698,23183107,21333,ar,Article
true,65,de Sousa R.,SCOPUS_ID:84892528590,Oxidative stress in early stage bipolar disorder and the association with response to lithium,2-s2.0-84892528590,0,False,S0022395613003634,Journal,2014-01-01,2014,10.1016/j.jpsychires.2013.11.011,18791379,00223956,1,36-41,Journal of Psychiatric Research,https://api.elsevier.com/content/abstract/scopus_id/84892528590,50,24332923,16812,ar,Article
true,64,Viswanathan S.,SCOPUS_ID:84930178369,High-performance probes for light and electron microscopy,2-s2.0-84930178369,0,False,nmeth3365,Journal,2015-01-01,28 May 2015,10.1038/nmeth.3365,15487105,15487091,6,568-576,Nature Methods,https://api.elsevier.com/content/abstract/scopus_id/84930178369,12,25915120,21100778827,ar,Article
true,63,Zarate C.,SCOPUS_ID:84878414188,Human biomarkers of rapid antidepressant effects,2-s2.0-84878414188,0,False,S000632231201089X,Journal,2013-06-15,15 June 2013,10.1016/j.biopsych.2012.11.031,18732402,00063223,12,1142-1155,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84878414188,73,23374639,14308,re,Review
true,63,Blackford J.,SCOPUS_ID:84863865995,Neural Substrates of Childhood Anxiety Disorders. A Review of Neuroimaging Findings,2-s2.0-84863865995,0,False,S1056499312000375,Journal,2012-07-01,July 2012,10.1016/j.chc.2012.05.002,15580490,10564993,3,501-525,Child and Adolescent Psychiatric Clinics of North America,https://api.elsevier.com/content/abstract/scopus_id/84863865995,21,22800991,14560,re,Review
true,63,Diao F.,SCOPUS_ID:84924533178,Plug-and-play genetic access to drosophila cell types using exchangeable exon cassettes,2-s2.0-84924533178,1,True,S2211124715001011,Journal,2015-01-01,3 March 2015,10.1016/j.celrep.2015.01.059,22111247,,8,1410-1421,Cell Reports,https://api.elsevier.com/content/abstract/scopus_id/84924533178,10,25732830,21100201068,ar,Article
true,63,Guo J.,SCOPUS_ID:84908008130,Striatal dopamine D2-like receptor correlation patterns with human obesity and opportunistic eating behavior,2-s2.0-84908008130,0,False,,Journal,2014-10-01,1 October 2014,10.1038/mp.2014.102,14765578,13594184,10,1078-1084,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84908008130,19,25199919,17382,ar,Article
true,63,Lyoo C.,SCOPUS_ID:84929497475,Cerebellum can serve as a pseudo-reference region in Alzheimer disease to detect neuroinflammation measured with PET radioligand binding to translocator protein,2-s2.0-84929497475,1,True,,Journal,2015-01-01,1 May 2015,10.2967/jnumed.114.146027,,01615505,5,701-706,Journal of Nuclear Medicine,https://api.elsevier.com/content/abstract/scopus_id/84929497475,56,25766898,17230,ar,Article
true,62,Lee S.,SCOPUS_ID:84880919127,Goal-dependent dissociation of visual and prefrontal cortices during working memory,2-s2.0-84880919127,0,False,NN3452,Journal,2013-08-01,August 2013,10.1038/nn.3452,15461726,10976256,8,997-999,Nature Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84880919127,16,23817547,17436,ar,Article
true,62,Gregoriou G.,SCOPUS_ID:84903386666,Lesions of prefrontal cortex reduce attentional modulation of neuronal responses and synchrony in V4,2-s2.0-84903386666,0,False,NN3742,Journal,2014-01-01,July 2014,10.1038/nn.3742,15461726,10976256,7,1003-1011,Nature Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84903386666,17,24929661,17436,ar,Article
true,62,Franke B.,SCOPUS_ID:84959158225,Genetic influences on schizophrenia and subcortical brain volumes: Large-scale proof of concept,2-s2.0-84959158225,0,False,,Journal,2016-02-23,23 February 2016,10.1038/nn.4228,15461726,10976256,3,420-431,Nature Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84959158225,19,26854805,17436,ar,Article
